customer_id,age,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
CUST_00428,40,22,82.86,1823.42,Month-to-month,Credit card,1
CUST_00429,50,18,113.48,2069.89,Month-to-month,Electronic check,1
CUST_00430,20,19,45.67,905.19,One year,Mailed check,0
CUST_00431,35,72,81.12,5968.86,Month-to-month,Electronic check,1
CUST_00432,42,35,52.47,1858.51,Month-to-month,Credit card,1
CUST_00433,59,2,41.69,92.27,One year,Credit card,0
CUST_00434,48,36,28.49,949.7,Month-to-month,Electronic check,0
CUST_00435,71,4,82.07,256.7,Month-to-month,Electronic check,1
CUST_00436,20,14,108.21,1521.21,Two year,Mailed check,1
CUST_00437,57,5,55.14,271.71,Two year,Bank transfer,0
CUST_00438,63,28,75.27,2059.74,Month-to-month,Bank transfer,1
CUST_00439,41,50,84.21,4160.99,Month-to-month,Mailed check,1
CUST_00440,67,8,61.47,521.98,Month-to-month,Mailed check,1
CUST_00441,49,2,110.33,191.76,Two year,Bank transfer,0
CUST_00442,64,8,56.28,411.82,One year,Electronic check,1
CUST_00443,39,26,32.5,792.52,Month-to-month,Electronic check,0
CUST_00444,40,9,34.4,268.81,Two year,Electronic check,1
CUST_00445,19,7,109.09,744.86,One year,Bank transfer,1
CUST_00446,44,4,118.8,474.06,Month-to-month,Electronic check,1
CUST_00447,59,16,48.89,793.91,Month-to-month,Mailed check,1
CUST_00448,19,7,34.36,219.53,Month-to-month,Bank transfer,0
CUST_00449,43,31,68.22,2025.61,Two year,Credit card,0
CUST_00450,34,1,90.95,34.97,One year,Bank transfer,1
CUST_00451,57,26,81.24,2086.59,Month-to-month,Electronic check,1
CUST_00452,50,6,115.11,742.27,One year,Credit card,1
CUST_00453,26,16,101.78,1623.42,One year,Electronic check,0
CUST_00454,60,8,106.9,876.51,Month-to-month,Mailed check,1
CUST_00455,71,30,74.17,2295.14,Month-to-month,Credit card,0
CUST_00456,65,69,52.73,3630.05,One year,Bank transfer,0
CUST_00457,56,59,90.17,5319.52,Month-to-month,Bank transfer,0
CUST_00458,46,21,63.91,1344.04,Month-to-month,Mailed check,1
CUST_00459,59,14,48.78,686.08,Month-to-month,Electronic check,0
CUST_00460,72,40,35.23,1357.1,Month-to-month,Mailed check,1
CUST_00461,43,27,72.79,1990.33,One year,Mailed check,0
CUST_00462,52,4,79.43,322.71,Month-to-month,Electronic check,1
CUST_00463,67,41,76.88,3110.7,One year,Electronic check,1
CUST_00464,42,13,31.65,402.75,Month-to-month,Mailed check,0
CUST_00465,41,5,77.0,292.1,One year,Bank transfer,1
CUST_00466,30,7,36.84,181.2,Month-to-month,Credit card,0
CUST_00467,24,7,86.37,648.82,One year,Bank transfer,1
CUST_00468,74,17,62.94,1059.16,One year,Credit card,0
CUST_00469,53,6,104.88,695.8,One year,Mailed check,0
CUST_00470,62,3,97.83,296.63,One year,Electronic check,1
CUST_00471,37,3,92.44,288.31,Month-to-month,Electronic check,1
CUST_00472,18,21,90.07,1890.38,Two year,Mailed check,1
CUST_00473,25,31,76.05,2307.06,Two year,Bank transfer,0
CUST_00474,63,9,26.11,255.54,One year,Credit card,0
CUST_00475,33,0,85.55,0.0,Two year,Credit card,1
CUST_00476,31,3,66.69,215.96,Month-to-month,Electronic check,1
CUST_00477,29,59,66.96,3908.91,Month-to-month,Credit card,0
CUST_00478,68,16,57.9,963.64,One year,Mailed check,0
CUST_00479,40,14,112.91,1602.47,Two year,Electronic check,1
CUST_00480,32,0,44.95,61.14,Month-to-month,Bank transfer,1
CUST_00481,45,31,51.66,1637.67,One year,Bank transfer,0
CUST_00482,51,18,116.3,2090.59,Two year,Credit card,1
CUST_00483,19,5,101.02,581.94,Two year,Mailed check,0
CUST_00484,49,2,21.41,61.99,Month-to-month,Electronic check,1
CUST_00485,40,11,110.61,1101.14,Month-to-month,Electronic check,1
CUST_00486,39,43,42.66,1803.95,Month-to-month,Electronic check,1
CUST_00487,68,48,90.59,4340.89,One year,Credit card,0
CUST_00488,42,22,75.31,1722.2,Two year,Credit card,0
CUST_00489,39,31,73.68,2262.38,One year,Credit card,0
CUST_00490,39,2,91.79,149.08,Two year,Mailed check,0
CUST_00491,66,21,40.72,752.6,One year,Electronic check,0
CUST_00492,69,26,35.9,998.0,One year,Credit card,0
CUST_00493,59,5,85.19,497.93,Month-to-month,Credit card,1
CUST_00494,23,50,49.06,2396.02,Month-to-month,Electronic check,1
CUST_00495,32,5,117.4,516.04,Month-to-month,Credit card,1
CUST_00496,71,9,65.15,638.36,Month-to-month,Electronic check,1
CUST_00497,60,23,31.16,781.42,Month-to-month,Credit card,0
CUST_00498,54,24,88.58,2089.81,Month-to-month,Electronic check,1
CUST_00499,50,28,50.62,1405.74,Month-to-month,Credit card,0
CUST_00500,25,2,34.86,97.57,One year,Electronic check,1
CUST_00501,70,45,62.28,2751.51,Month-to-month,Bank transfer,0
CUST_00502,61,18,116.42,2050.26,One year,Mailed check,1
CUST_00503,61,15,61.14,900.04,One year,Mailed check,0
CUST_00504,22,72,54.73,3890.75,One year,Mailed check,0
CUST_00505,56,32,64.45,2208.02,One year,Bank transfer,0
CUST_00506,21,3,21.21,125.89,One year,Electronic check,0
CUST_00507,23,33,33.31,1084.03,Two year,Bank transfer,0
CUST_00508,62,2,104.97,216.43,Month-to-month,Electronic check,1
CUST_00509,49,0,117.8,0.0,Month-to-month,Electronic check,1
CUST_00510,69,12,35.79,449.57,Month-to-month,Bank transfer,1
CUST_00511,47,72,73.55,5332.67,One year,Electronic check,0
CUST_00512,64,4,116.63,433.14,Month-to-month,Credit card,1
CUST_00513,52,26,35.66,904.7,One year,Credit card,0
CUST_00514,72,4,38.63,108.98,Month-to-month,Bank transfer,1
CUST_00515,57,30,112.68,3449.64,One year,Electronic check,1
CUST_00516,69,16,90.57,1515.82,One year,Electronic check,0
CUST_00517,33,27,35.2,969.97,Month-to-month,Credit card,0
CUST_00518,30,5,59.35,303.46,One year,Electronic check,0
CUST_00519,67,32,25.63,757.75,Two year,Credit card,0
CUST_00520,59,72,63.27,4519.57,One year,Electronic check,0
CUST_00521,47,26,97.79,2527.99,Month-to-month,Mailed check,1
CUST_00522,36,16,75.4,1172.88,Two year,Bank transfer,0
CUST_00523,34,61,84.74,5197.34,Month-to-month,Credit card,1
CUST_00524,73,0,52.68,0.0,Month-to-month,Electronic check,1
CUST_00525,36,31,36.14,1055.88,Month-to-month,Electronic check,1
CUST_00526,45,52,21.31,1076.62,Two year,Credit card,0
CUST_00527,72,1,102.13,23.48,Month-to-month,Electronic check,1
CUST_00528,43,14,83.67,1221.41,Month-to-month,Electronic check,0
CUST_00529,54,5,42.93,271.62,Two year,Electronic check,0
CUST_00530,43,20,61.84,1152.1,One year,Bank transfer,0
CUST_00531,70,25,100.14,2517.99,One year,Credit card,0
CUST_00532,40,8,73.87,570.78,Month-to-month,Credit card,1
CUST_00533,26,14,50.02,699.75,Month-to-month,Electronic check,1
CUST_00534,29,7,46.72,353.76,Two year,Electronic check,0
CUST_00535,70,11,41.76,356.33,One year,Mailed check,1
CUST_00536,18,4,102.37,462.94,Two year,Electronic check,0
CUST_00537,18,52,78.19,4091.95,Two year,Mailed check,0
CUST_00538,64,0,90.92,54.33,One year,Bank transfer,0
CUST_00539,51,51,106.01,5313.82,Month-to-month,Electronic check,1
CUST_00540,49,20,118.69,2372.12,Month-to-month,Bank transfer,1
CUST_00541,71,9,44.95,431.4,Month-to-month,Credit card,1
CUST_00542,65,30,38.09,1164.48,Month-to-month,Credit card,0
CUST_00543,42,17,66.2,1168.1,Two year,Mailed check,1
CUST_00544,57,16,23.51,398.95,One year,Mailed check,0
CUST_00545,62,2,99.17,100.91,Two year,Mailed check,0
CUST_00546,70,11,108.38,1249.79,Two year,Credit card,1
CUST_00547,18,6,88.6,507.56,Two year,Credit card,0
CUST_00548,33,0,46.8,10.07,Two year,Credit card,1
CUST_00549,56,10,32.32,400.89,One year,Bank transfer,0
CUST_00550,22,2,58.21,115.96,Two year,Electronic check,0
CUST_00551,39,7,103.33,705.81,One year,Credit card,1
CUST_00552,46,2,54.78,51.39,One year,Credit card,1
CUST_00553,72,2,23.43,0.0,One year,Credit card,0
CUST_00554,20,5,47.43,176.74,One year,Mailed check,1
CUST_00555,29,72,118.99,8565.46,Month-to-month,Mailed check,1
CUST_00556,43,0,87.67,109.51,Month-to-month,Electronic check,1
CUST_00557,33,24,110.09,2626.76,Month-to-month,Credit card,1
CUST_00558,68,3,97.49,291.01,Month-to-month,Credit card,0
CUST_00559,54,60,73.97,4472.82,One year,Electronic check,0
CUST_00560,39,2,34.87,34.64,Two year,Bank transfer,0
CUST_00561,74,72,54.86,4018.58,One year,Electronic check,0
CUST_00562,46,22,78.37,1699.7,Month-to-month,Mailed check,0
CUST_00563,31,0,107.06,61.31,Two year,Mailed check,1
CUST_00564,45,53,46.87,2514.14,Two year,Mailed check,0
CUST_00565,22,17,32.12,550.34,Two year,Mailed check,0
CUST_00566,64,7,75.88,500.73,One year,Mailed check,1
CUST_00567,66,34,37.65,1327.34,Month-to-month,Credit card,1
CUST_00568,47,62,81.04,5018.91,Month-to-month,Mailed check,1
CUST_00569,63,15,46.35,669.9,One year,Credit card,0
CUST_00570,69,9,43.1,467.43,Month-to-month,Bank transfer,0
CUST_00571,22,37,59.92,2111.43,Month-to-month,Credit card,0
CUST_00572,29,27,79.32,2217.3,Two year,Credit card,0
CUST_00573,33,52,74.53,3977.03,One year,Electronic check,1
CUST_00574,43,28,44.47,1200.62,Month-to-month,Mailed check,1
CUST_00575,43,6,109.11,621.84,Month-to-month,Electronic check,1
CUST_00576,65,64,30.99,1927.58,Month-to-month,Mailed check,0
CUST_00577,38,2,23.95,91.5,Month-to-month,Electronic check,1
CUST_00578,56,7,80.27,529.88,One year,Bank transfer,1
CUST_00579,53,17,32.34,543.61,Month-to-month,Credit card,0
CUST_00580,50,20,70.49,1441.61,Two year,Bank transfer,0
CUST_00581,47,0,115.18,0.0,Two year,Mailed check,0
CUST_00582,54,36,89.86,3158.13,One year,Electronic check,0
CUST_00583,40,10,81.75,834.21,One year,Electronic check,1
CUST_00584,27,12,77.48,910.51,Month-to-month,Bank transfer,1
CUST_00585,71,39,37.95,1430.45,One year,Electronic check,0
CUST_00586,22,11,63.26,695.88,One year,Credit card,1
CUST_00587,53,1,54.25,48.12,One year,Bank transfer,1
CUST_00588,51,4,115.31,415.72,Month-to-month,Mailed check,1
CUST_00589,69,72,44.23,3192.5,Month-to-month,Electronic check,1
CUST_00590,48,1,67.15,17.43,Month-to-month,Mailed check,0
CUST_00591,27,10,113.81,1174.05,One year,Credit card,1
CUST_00592,36,16,98.92,1572.87,One year,Credit card,0
CUST_00593,49,16,116.45,1955.19,One year,Electronic check,1
CUST_00594,18,0,80.83,0.0,One year,Credit card,1
CUST_00595,73,16,53.38,824.53,Month-to-month,Electronic check,1
CUST_00596,22,11,102.66,1175.93,Two year,Mailed check,1
CUST_00597,62,72,49.15,3486.25,One year,Bank transfer,0
CUST_00598,21,4,36.48,147.57,Month-to-month,Credit card,1
CUST_00599,33,10,90.63,807.42,One year,Electronic check,1
CUST_00600,41,13,83.9,1037.17,One year,Electronic check,0
CUST_00601,33,11,107.89,1140.09,Month-to-month,Bank transfer,1
CUST_00602,72,26,116.19,3012.4,One year,Credit card,0
CUST_00603,19,5,105.72,578.16,Two year,Bank transfer,1
CUST_00604,66,5,26.0,116.4,Month-to-month,Mailed check,1
CUST_00605,45,31,86.45,2663.76,One year,Credit card,0
CUST_00606,49,16,98.47,1535.34,Month-to-month,Credit card,0
CUST_00607,44,12,118.19,1361.12,Two year,Credit card,0
CUST_00608,37,4,57.47,280.8,Month-to-month,Credit card,0
CUST_00609,41,4,36.99,156.76,Month-to-month,Credit card,0
CUST_00610,29,0,105.29,0.0,One year,Electronic check,1
CUST_00611,67,2,51.75,183.64,Month-to-month,Electronic check,1
CUST_00612,52,19,79.82,1377.84,Month-to-month,Bank transfer,1
CUST_00613,50,53,58.99,3177.57,Month-to-month,Credit card,0
CUST_00614,50,8,60.23,403.2,Month-to-month,Credit card,0
CUST_00615,68,9,93.25,845.89,Month-to-month,Electronic check,1
CUST_00616,60,2,56.15,160.54,Two year,Electronic check,1
CUST_00617,54,11,89.31,893.12,Two year,Credit card,1
CUST_00618,29,0,21.43,61.8,One year,Bank transfer,0
CUST_00619,20,59,52.46,3088.26,One year,Mailed check,0
CUST_00620,18,26,51.9,1309.22,One year,Bank transfer,0
CUST_00621,50,72,94.88,6842.45,Month-to-month,Electronic check,1
CUST_00622,57,51,51.46,2650.59,Month-to-month,Credit card,0
CUST_00623,27,15,83.33,1368.58,One year,Credit card,0
CUST_00624,60,17,88.85,1500.85,Month-to-month,Credit card,0
CUST_00625,61,5,85.84,471.51,One year,Electronic check,1
CUST_00626,46,14,80.33,1130.63,One year,Credit card,0
CUST_00627,30,55,61.36,3392.57,One year,Bank transfer,0
CUST_00628,29,1,57.33,44.71,Two year,Mailed check,1
CUST_00629,48,47,76.46,3555.67,One year,Bank transfer,0
CUST_00630,63,10,26.37,282.91,Two year,Credit card,0
CUST_00631,19,55,107.58,5867.09,One year,Bank transfer,1
CUST_00632,68,67,102.53,6769.35,Month-to-month,Mailed check,1
CUST_00633,67,26,54.64,1426.0,One year,Credit card,0
CUST_00634,52,26,76.68,1952.43,One year,Mailed check,0
CUST_00635,40,14,113.22,1570.57,One year,Credit card,1
CUST_00636,34,43,47.16,1944.49,One year,Credit card,1
CUST_00637,43,72,94.25,6833.67,Month-to-month,Bank transfer,0
CUST_00638,25,35,28.27,854.78,Two year,Bank transfer,0
CUST_00639,46,23,72.34,1685.17,Two year,Electronic check,1
CUST_00640,43,22,108.4,2411.12,One year,Credit card,0
CUST_00641,27,45,75.17,3392.63,Month-to-month,Electronic check,1
CUST_00642,43,18,81.63,1520.78,Two year,Bank transfer,1
CUST_00643,51,39,110.76,4260.76,Month-to-month,Electronic check,1
CUST_00644,68,17,91.54,1654.27,Month-to-month,Electronic check,0
CUST_00645,58,1,89.59,44.69,One year,Bank transfer,0
CUST_00646,24,11,78.64,898.09,One year,Credit card,1
CUST_00647,21,14,83.3,1257.3,Month-to-month,Mailed check,1
CUST_00648,70,3,100.37,290.55,One year,Electronic check,1
CUST_00649,67,2,117.92,199.83,One year,Bank transfer,1
CUST_00650,62,18,99.53,1831.24,One year,Credit card,0
CUST_00651,28,2,90.75,152.84,Month-to-month,Electronic check,1
CUST_00652,46,8,33.55,225.23,Month-to-month,Bank transfer,1
CUST_00653,73,32,101.71,3289.32,Month-to-month,Electronic check,1
CUST_00654,53,72,93.6,6776.86,Month-to-month,Mailed check,0
CUST_00655,42,30,97.04,2909.68,Month-to-month,Bank transfer,1
CUST_00656,38,72,43.11,3107.21,Month-to-month,Credit card,0
CUST_00657,74,28,110.34,3097.87,Month-to-month,Mailed check,1
CUST_00658,53,8,29.73,228.25,Month-to-month,Bank transfer,1
CUST_00659,27,26,45.36,1165.5,Month-to-month,Bank transfer,0
CUST_00660,54,29,86.3,2434.92,Month-to-month,Bank transfer,1
CUST_00661,26,11,87.37,924.54,One year,Bank transfer,1
CUST_00662,41,0,51.33,0.0,One year,Mailed check,0
CUST_00663,52,29,90.15,2719.75,Month-to-month,Bank transfer,1
CUST_00664,66,0,58.79,0.0,Month-to-month,Credit card,1
CUST_00665,52,23,20.02,435.71,One year,Electronic check,0
CUST_00666,65,4,36.26,80.35,Month-to-month,Mailed check,1
CUST_00667,53,20,108.26,2061.29,Two year,Bank transfer,0
CUST_00668,35,16,42.27,745.59,One year,Credit card,0
CUST_00669,66,0,31.29,26.51,Month-to-month,Credit card,0
CUST_00670,56,10,88.22,949.96,One year,Bank transfer,1
CUST_00671,49,22,64.07,1315.46,One year,Bank transfer,1
CUST_00672,41,45,99.66,4516.3,Month-to-month,Bank transfer,1
CUST_00673,40,52,106.14,5626.19,Month-to-month,Electronic check,1
CUST_00674,49,15,104.6,1616.95,One year,Electronic check,1
CUST_00675,54,31,51.3,1618.57,Two year,Credit card,0
CUST_00676,29,9,70.55,596.5,Month-to-month,Credit card,1
CUST_00677,66,10,85.01,923.01,Month-to-month,Bank transfer,1
CUST_00678,72,5,52.2,228.78,Month-to-month,Mailed check,0
CUST_00679,30,19,24.11,483.31,One year,Bank transfer,0
CUST_00680,40,9,69.57,574.2,One year,Bank transfer,0
CUST_00681,42,2,21.28,37.75,Month-to-month,Bank transfer,1
CUST_00682,52,27,115.06,3155.45,One year,Bank transfer,0
CUST_00683,58,29,99.67,2935.61,Month-to-month,Electronic check,1
CUST_00684,47,10,39.2,392.87,One year,Electronic check,0
CUST_00685,34,1,48.76,156.38,Month-to-month,Credit card,0
CUST_00686,66,13,118.28,1527.15,One year,Credit card,0
CUST_00687,37,14,57.35,860.18,Two year,Credit card,0
CUST_00688,65,26,98.37,2529.49,One year,Bank transfer,0
CUST_00689,42,9,64.68,519.89,Month-to-month,Electronic check,1
CUST_00690,39,27,106.41,2863.1,One year,Mailed check,0
CUST_00691,30,49,90.38,4344.57,One year,Electronic check,0
CUST_00692,36,6,22.29,149.79,Two year,Bank transfer,0
CUST_00693,66,72,49.44,3565.03,Month-to-month,Mailed check,0
CUST_00694,53,11,75.8,864.64,One year,Bank transfer,1
CUST_00695,29,7,112.62,787.64,Month-to-month,Credit card,1
CUST_00696,58,13,30.2,377.69,Month-to-month,Mailed check,0
CUST_00697,36,2,80.12,164.05,Month-to-month,Mailed check,1
CUST_00698,29,3,50.22,207.16,Month-to-month,Electronic check,1
CUST_00699,26,12,108.93,1358.42,Month-to-month,Electronic check,1
CUST_00700,24,34,96.52,3345.59,Month-to-month,Bank transfer,0
CUST_00701,45,55,56.97,3020.46,Month-to-month,Bank transfer,0
CUST_00702,31,26,36.71,1007.95,One year,Bank transfer,0
CUST_00703,48,2,21.15,77.16,One year,Credit card,0
CUST_00704,69,26,82.11,2237.2,Two year,Mailed check,0
CUST_00705,36,24,60.61,1428.36,One year,Bank transfer,0
CUST_00706,64,39,51.48,1992.61,Two year,Bank transfer,0
CUST_00707,33,41,118.55,4873.81,One year,Electronic check,0
CUST_00708,70,48,66.61,3076.43,Month-to-month,Mailed check,0
CUST_00709,22,12,94.98,1002.87,One year,Bank transfer,0
CUST_00710,52,28,37.74,1072.38,One year,Electronic check,0
CUST_00711,29,7,21.35,91.5,One year,Credit card,0
CUST_00712,42,72,61.76,4379.8,Two year,Electronic check,0
CUST_00713,69,4,86.57,373.37,One year,Electronic check,0
CUST_00714,38,0,70.66,0.0,Month-to-month,Electronic check,1
CUST_00715,53,3,109.05,362.05,Two year,Bank transfer,0
CUST_00716,70,35,63.4,2175.68,One year,Mailed check,0
CUST_00717,40,14,51.1,670.0,Month-to-month,Mailed check,0
CUST_00718,33,14,111.6,1580.41,One year,Electronic check,0
CUST_00719,74,72,60.68,4307.1,One year,Electronic check,0
CUST_00720,56,60,46.96,2904.24,One year,Electronic check,0
CUST_00721,62,8,29.77,232.89,Two year,Electronic check,0
CUST_00722,70,5,99.33,495.76,Month-to-month,Bank transfer,1
CUST_00723,59,45,102.51,4644.58,One year,Bank transfer,1
CUST_00724,56,56,23.33,1360.03,Two year,Mailed check,0
CUST_00725,31,18,55.86,979.29,One year,Electronic check,1
CUST_00726,48,23,94.99,2219.38,Month-to-month,Credit card,1
CUST_00727,22,7,114.64,840.07,Month-to-month,Credit card,1
CUST_00728,52,38,57.78,2269.0,One year,Credit card,1
CUST_00729,40,24,107.21,2549.6,Month-to-month,Electronic check,1
CUST_00730,46,16,59.37,987.53,Two year,Electronic check,0
CUST_00731,60,1,37.95,66.49,Month-to-month,Bank transfer,1
CUST_00732,28,59,20.34,1221.41,One year,Electronic check,1
CUST_00733,35,22,53.02,1055.86,Month-to-month,Mailed check,0
CUST_00734,64,5,57.85,352.1,One year,Electronic check,1
CUST_00735,29,22,114.51,2571.19,One year,Electronic check,1
CUST_00736,26,27,40.61,1129.47,Month-to-month,Electronic check,1
CUST_00737,27,17,58.22,959.29,One year,Bank transfer,1
CUST_00738,61,30,22.52,757.99,Month-to-month,Bank transfer,1
CUST_00739,34,20,96.35,1924.1,One year,Electronic check,1
CUST_00740,55,70,111.51,7830.02,One year,Electronic check,0
CUST_00741,24,1,43.78,0.0,Month-to-month,Bank transfer,1
CUST_00742,63,2,62.9,110.12,Month-to-month,Mailed check,1
CUST_00743,30,4,32.21,132.22,One year,Bank transfer,0
CUST_00744,57,28,65.68,1795.0,Month-to-month,Credit card,1
CUST_00745,59,24,33.33,766.94,Month-to-month,Electronic check,0
CUST_00746,26,53,72.33,3860.29,One year,Mailed check,0
CUST_00747,67,31,93.46,2949.55,Month-to-month,Bank transfer,1
CUST_00748,44,17,75.33,1207.78,One year,Mailed check,0
CUST_00749,19,72,44.52,3320.25,One year,Electronic check,0
CUST_00750,22,7,55.38,344.41,Month-to-month,Mailed check,1
CUST_00751,46,42,83.86,3470.35,Month-to-month,Credit card,0
CUST_00752,54,13,78.98,1103.27,One year,Credit card,0
CUST_00753,55,25,33.68,876.47,Month-to-month,Bank transfer,1
CUST_00754,36,31,104.49,3287.78,Month-to-month,Mailed check,1
CUST_00755,25,24,67.52,1578.26,One year,Bank transfer,0
CUST_00756,65,3,36.24,131.31,One year,Electronic check,0
CUST_00757,62,14,32.28,579.73,Month-to-month,Electronic check,1
CUST_00758,18,19,116.56,2171.97,One year,Bank transfer,0
CUST_00759,39,45,48.15,2203.34,One year,Bank transfer,0
CUST_00760,69,14,110.86,1513.32,One year,Electronic check,1
CUST_00761,34,60,61.06,3611.37,One year,Credit card,0
CUST_00762,24,13,58.59,749.26,Two year,Electronic check,0
CUST_00763,42,19,90.09,1710.18,Month-to-month,Bank transfer,1
CUST_00764,62,38,20.99,789.17,Month-to-month,Credit card,0
